2	1	1	331.256	331.256	285	1	1	
3	2	1	331.691	331.691	287	3	1	
3	0	1	331.958	331.958	283	2	1	
3	0	1	332.321	332.321	285	1	1	
2	0	1	332.892	332.892	282	0	1	
3	1	1	334.221	334.221	288	2	1	
3	0	1	334.674	334.674	282	1	1	
0	0	2	335.503	335.503	0	0	1	
0	0	2	340.343	340.343	0	0	1	
0	0	2	342.543	342.543	0	0	1	
1	0	1	343.967	343.967	289	0	1	
2	1	1	345.019	345.019	292	0	1	
2	0	1	345.577	345.577	289	2	1	
3	0	1	345.884	345.884	292	4	1	
3	2	1	346.097	346.097	294	3	1	
3	0	1	346.367	346.367	293	2	1	
0	0	2	346.737	346.737	0	1	1	
1	0	1	347.325	347.325	290	1	1	
2	1	1	347.837	347.837	296	1	1	
3	2	1	348.195	348.195	297	3	1	
3	1	1	348.431	348.431	296	2	1	
2	0	1	348.739	348.739	290	1	1	
3	1	1	349.183	349.183	290	3	1	
3	0	1	349.454	349.454	289	2	1	
1	0	1	349.824	349.824	291	1	1	
2	0	0	350.411	350.411	291	1	1	
2	0	1	350.804	350.804	291	1	1	
3	1	1	351.127	351.127	291	3	1	
1	0	1	351.347	351.347	295	2	1	
3	0	1	351.629	351.629	298	2	1	
2	3	1	351.857	351.857	302	1	1	
2	0	1	352.152	352.152	299	3	1	
3	1	1	352.359	352.359	302	5	1	
3	2	1	352.518	352.518	299	4	1	
3	2	1	352.706	352.706	304	3	1	
3	1	1	352.939	352.939	303	2	1	
2	1	1	353.242	353.242	295	1	1	
3	1	1	353.678	353.678	295	3	1	
2	0	1	353.944	353.944	300	2	1	
3	0	1	354.308	354.308	301	4	1	
3	0	1	354.545	354.545	305	3	1	
3	1	1	354.857	354.857	306	2	1	
3	0	1	355.31	355.31	300	1	1	
0	0	2	356.139	356.139	0	0	1	
1	0	1	360.979	360.979	307	0	1	
2	1	1	363.179	363.179	308	0	1	
2	0	1	363.95	363.95	307	2	1	
3	2	1	364.313	364.313	307	4	1	
3	2	1	364.551	364.551	310	3	1	
3	0	1	364.863	364.863	308	2	1	
3	0	1	365.316	365.316	309	1	1	
0	0	2	366.145	366.145	0	0	1	
0	0	2	370.985	370.985	0	0	1	
1	1	1	373.185	373.185	312	0	1	
2	0	1	374.608	374.608	312	0	1	
3	0	1	375.255	375.255	312	2	1	
2	0	1	375.589	375.589	313	1	1	
1	0	1	376.089	376.089	311	3	1	
2	0	1	376.378	376.378	311	3	1	
3	0	1	376.611	376.611	314	5	1	
3	2	1	376.785	376.785	311	4	1	
3	2	1	376.995	376.995	317	3	1	
3	1	1	377.262	377.262	315	2	1	
3	0	1	377.625	377.625	313	1	1	
2	0	1	378.196	378.196	316	0	1	
3	0	1	379.525	379.525	316	2	1	
3	0	1	379.978	379.978	318	1	1	
0	0	2	380.807	380.807	0	0	1	
1	0	1	385.647	385.647	319	0	1	
2	1	0	387.847	387.847	320	0	1	
2	2	1	388.618	388.618	321	0	1	
3	0	1	389.161	389.161	321	2	1	
3	0	1	389.464	389.464	322	1	1	
2	0	1	389.899	389.899	319	0	1	
2	0	1	390.67	390.67	320	2	1	
3	0	1	391.033	391.033	319	4	1	
3	2	1	391.271	391.271	324	3	1	
3	1	1	391.583	391.583	320	2	1	
3	0	1	392.036	392.036	323	1	1	
0	0	2	392.865	392.865	0	0	1	
1	0	1	397.705	397.705	325	0	1	
2	0	1	399.905	399.905	325	0	1	
3	1	1	400.675	400.675	327	2	1	
3	0	1	401.039	401.039	325	1	1	
